,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2021-11-02T14:36:14,369.51892,140.64688,494.31787,288.29733,-1015.81793,583.9159,432.3992,-44.32819,23.646078,-329.2317,-686.1082,9.883257,-680.0388,-239.1621,516.1378,474.74557,437.01184,1259.4937,-246.6446,-47.610943,-25.532421,306.3728,-40.5191,382.683,33.718304,-110.42046,214.33939,387.9454,-18.719296,19.812332,-338.27463,-728.5359
2021-11-02T18:15:29,2289.6504,3559.055,103.260574,2399.8162,1637.6869,385.06586,-832.3463,-2790.6882,258.83228,127.89865,1570.6943,689.47577,242.63634,977.53424,1300.8768,-5706.67,1362.2032,-44.028446,-1941.9402,4630.1924,2341.323,-864.1145,-599.7342,-2065.5083,-1904.2167,659.26605,8.848396,4452.5347,-1086.5353,1224.6759,-228.01424,-3046.0378
2021-11-02T07:31:59,3598.652,2292.0344,300.17493,1108.688,918.7421,1672.1318,230.51695,-2103.7651,552.456,2667.5522,1218.4912,-971.47504,537.4796,-183.62698,1387.4552,-3397.2368,447.51697,1226.5316,-1867.0853,4618.656,802.757,497.93347,-692.06506,-2305.3547,-235.84337,1379.1414,2164.572,2894.0352,961.1515,170.42227,-62.07685,-1537.4281
2021-11-03T13:21:44,1110.5581,407.00824,-1383.2421,-792.27954,884.27057,-1205.6877,822.3476,1610.1375,-1295.3245,-323.06458,1892.2976,644.9295,-304.34854,-683.0489,1546.4219,-743.5483,224.55797,661.68634,-1965.1079,3.5003014,1000.8194,-1643.1914,-1848.2363,631.45465,-271.3362,-1204.9452,44.66752,-2269.591,-1150.7623,437.12616,-59.37623,-720.7684
2021-11-03T22:58:44,165.43753,459.76492,984.3458,-251.66914,-2097.16,411.56308,1096.7142,-612.0103,215.56943,-1082.0574,-2269.5347,339.76318,-1618.7881,644.8384,-566.01135,673.41156,581.8597,1409.0868,-29.020021,-1455.6633,67.265816,1060.011,177.50963,716.5419,-916.1315,-593.29517,142.5649,1026.4149,-136.47401,29.466286,2.7078915,-3266.2761
2021-11-02T16:42:59,-339.89914,-1704.1368,-405.68057,2466.0635,-1946.509,513.43774,-2849.012,5770.869,-621.5856,-1770.8302,568.8089,-3688.6533,-1647.1481,-823.8564,-427.13705,-6260.634,-2.4161305,2437.2183,608.84454,2848.9143,-1506.923,-354.41953,2839.5647,-6021.03,1645.221,-1118.7234,-1462.9557,-4198.43,-149.13438,717.728,29.341024,680.76385
2021-11-02T09:12:14,932.0095,255.42192,1169.7019,867.14075,-973.21106,735.47473,247.62096,-45.917248,-20.81641,-376.58252,-1023.83636,97.78693,-780.99896,-235.12584,-112.82871,563.75165,231.66002,1087.6815,776.45416,6.530802,-77.6224,1233.9171,57.260796,28.394985,-186.07912,-182.72461,445.22116,308.29834,440.8903,22.58017,89.88773,257.02893
2021-11-03T13:20:44,553.4903,236.13959,931.853,1125.423,-833.1508,203.5225,-1016.39075,1009.4322,21.358282,219.13452,261.28336,-161.3841,-731.7468,-4.0211315,-599.2086,-474.20227,-236.23259,696.6917,1170.3552,1751.1765,329.5023,-13.338741,830.9639,-1633.3811,58.12066,928.3494,399.4213,-1579.723,-57.1993,-36.17078,-32.01052,460.7874
2021-11-04T02:47:29,548.712,-1381.7013,98.3511,274.4368,-2782.1946,-585.81476,-135.54045,434.5914,-396.64087,-363.00354,-3545.259,-4899.837,-605.9928,429.12778,-57.154762,-1297.864,-123.94645,2609.712,-1189.692,209.03354,-3380.0122,1867.4875,2045.5125,-2279.1838,1592.7084,-106.52308,312.6991,2575.9893,1309.5914,508.9549,165.53363,-5229.512
2021-11-02T23:58:44,7.204668,212.44563,796.4418,-228.35356,-575.3212,154.00616,495.28104,269.557,230.86057,-651.63947,-639.348,28.599575,-384.1914,-455.44235,199.80367,-470.36554,199.61703,494.90527,364.49628,-605.40576,106.03321,-136.49866,71.50054,494.0107,12.802888,-52.193874,-483.81195,183.18678,-907.0761,263.65436,127.61527,-683.0223
2021-11-03T19:00:44,1408.5303,-299.04,-627.904,-502.18008,-854.6772,-1989.1744,1400.3961,1175.8794,-1650.2913,-1659.4939,-1164.7308,200.28581,-924.8087,-927.96844,340.25156,1374.6641,-64.103485,1448.3004,-1764.922,-1513.9856,358.9297,-682.02734,-691.9578,1023.8637,-126.57174,-1725.1128,291.2965,-1220.6233,-1815.6588,1142.2266,227.93813,-3435.7144
2021-11-02T06:22:14,-1265.5485,57.742992,393.88022,-2638.2761,-1423.596,1464.5333,498.467,825.80206,1632.8982,1514.981,215.33374,-760.05536,-1002.2112,512.90283,-998.32416,-1627.866,-42.802418,565.94257,1050.892,-710.3269,-195.20259,-385.0025,60.744976,216.30077,190.42725,80.06065,-1076.4258,-389.61047,-431.535,-586.5907,294.58765,-1828.4524
2021-11-03T19:23:14,-6046.2563,-1665.0481,-2004.7455,12948.992,-3595.1313,-1156.7401,-8024.3496,8521.991,-3693.3105,-10018.504,864.69305,41.672733,-1607.8728,-2813.5647,-2812.9282,-4857.972,2932.1943,3156.7637,3596.8853,2592.3857,-812.63635,-3540.1504,7623.055,-10361.755,-2519.4707,-2204.9097,-4430.0063,-10033.235,-2038.3198,-2829.4326,-3677.9207,-2396.7163
2021-11-02T16:01:59,708.5024,522.29895,1048.5834,-303.41165,-1325.8931,258.46506,870.2864,-260.49237,-65.63022,109.87366,-1309.6302,-266.73572,-461.4702,-281.0596,-230.9249,5.9259796,460.35767,1342.6693,596.056,-274.89572,90.22738,530.6542,277.95877,174.93207,-202.28625,473.75534,473.6523,678.4053,-74.198166,-218.80595,-101.10942,-1467.6818
2021-11-03T14:52:59,11316.241,-2537.2627,-4828.215,-4110.911,1403.8245,-2069.3345,3404.2808,6430.8984,-824.67706,326.24365,2499.3657,-5067.907,1545.086,-1370.2983,2162.0833,1796.1572,-4527.406,2988.4714,-8501.814,1857.815,-2421.107,-525.0638,-1653.7664,-4052.8965,3680.0361,2595.8972,5539.4316,-6239.8906,3105.6433,3966.619,5570.8154,-11257.112
2021-11-02T17:50:29,-957.65314,3456.6653,123.85655,-4049.3826,265.01648,-264.2303,1076.995,-1764.3405,1769.9401,6180.7217,2879.0037,-3397.0242,-65.95335,-456.38568,-1293.1013,-11610.923,1714.4631,2206.4512,-56.695457,4251.8193,1584.2316,-1841.701,-103.19045,-3391.2866,-627.34863,1071.7937,-1032.2223,2647.245,-1523.9266,-3216.8186,-1751.3477,-7184.5127
2021-11-02T18:52:59,122.40638,1156.1545,-491.88614,-2659.2554,307.0332,1123.6178,1769.5194,3541.8384,631.6719,-590.94385,-668.3377,1520.737,906.6153,861.04065,-2279.7302,-2490.5522,1253.1785,-716.9746,1011.06226,-3998.7983,1316.5623,212.30385,28.850557,-251.25174,-1693.0544,-724.1112,-1100.7092,-5968.3696,-475.87982,-1074.1261,398.2907,-947.8175
2021-11-02T05:27:59,2091.8857,568.7209,-754.6056,52.087826,1826.0901,-2345.0537,874.33234,40.454304,-1783.3096,-416.56848,1727.0115,853.9953,319.56024,-607.53687,1347.0044,639.4302,-444.04684,-536.2696,-695.03455,71.047646,675.3176,-1337.8596,-2348.9363,1388.7518,-488.45523,-291.6512,699.9501,-579.9755,-637.5212,493.6808,284.33008,-205.91072
2021-11-02T04:19:44,897.0816,268.21918,2037.2894,332.6695,-1214.9025,1010.82043,439.707,-211.49036,427.67267,504.1004,-1613.7325,-297.72342,-318.78656,382.77866,-521.7115,600.81415,-121.86367,401.09204,1773.2927,-80.836136,-356.98795,856.3888,607.4909,-250.22255,-159.84499,888.31635,501.54013,232.1703,98.39764,-478.9658,306.3771,-410.7613
2021-11-03T21:41:44,-1618.4928,1292.81,-989.54456,7256.963,-2063.0059,-4211.882,-4186.4004,-3300.7102,-4170.7524,-1794.1918,-1438.9436,-155.49501,242.74353,432.4112,-3478.7163,-1606.5161,2425.401,2052.3213,2826.2366,4959.607,728.4153,1441.1461,2003.7753,-3258.3972,-2417.198,-2622.6501,-998.2145,5723.4946,594.361,-1225.0553,-2510.0076,-385.04968
2021-11-02T23:02:29,465.54813,179.66393,644.0386,-206.81387,-773.95905,744.0783,248.26666,291.44528,378.63806,-340.4289,-590.34924,82.21691,-485.28244,-772.03235,-7.700208,-297.97675,-44.807396,519.5603,396.8835,-373.5181,25.104097,296.9534,188.02069,126.095695,-57.171867,89.55396,44.107616,301.3102,-123.52756,543.101,711.9791,-351.44806
2021-11-03T12:06:29,1510.049,743.04834,1670.5232,-11.265466,-860.9837,1471.565,791.5996,783.282,853.8109,-503.82748,-874.1319,179.8711,-841.2023,-219.32735,994.5452,-408.7697,342.03918,1091.6447,-51.656082,-260.1198,359.75198,710.26117,-59.66613,128.73204,-30.63238,463.51447,143.73277,-403.84924,8.760929,592.3372,585.8857,-736.5053
2021-11-03T14:20:14,-1862.7286,-341.87653,-2650.0374,10624.347,-1864.6492,721.84515,-5687.4277,-1276.165,-2141.2979,-2531.9233,1572.2904,-1483.3899,567.74854,573.0016,-1723.3203,189.4419,2318.6897,3421.4458,-226.03886,7816.154,-1060.46,-207.17952,2835.59,-6066.0474,-711.45654,-479.56067,618.87146,2526.1384,1163.0507,-2208.0693,-3716.6013,-1358.388
2021-11-03T18:57:14,2423.7695,2373.263,2242.6733,1215.7146,-48.32386,1159.9547,2311.4912,5058.438,729.88776,-6024.766,-3494.098,3524.6504,35.984116,314.97018,-1011.83887,-458.64008,1811.7172,-199.3357,-625.7733,-6653.4106,2005.369,805.63837,2101.8594,-1728.8599,-3812.2566,1675.1946,-385.34485,-11576.122,159.31418,-195.65945,1185.141,-7555.318
2021-11-03T22:23:29,6598.824,3649.8293,1929.1451,-1390.2448,1208.5555,-181.90912,1011.2288,8733.527,-299.03973,19.53834,744.10223,2381.2703,-301.83414,592.64557,-2058.5396,-5581.014,891.8373,1364.4288,-273.5982,-70.67434,4702.2554,2846.671,1042.2225,-6737.526,-2702.8464,2072.1091,1622.9573,-18328.227,2488.181,448.302,2025.7277,-557.9935
2021-11-04T00:21:59,1013.71136,-1341.0145,-641.60767,-969.1308,-1821.4736,43.694195,320.82874,1332.9739,-297.0358,666.57245,-1509.2969,-2786.267,-461.08978,-26.477152,700.6526,281.234,-419.095,1800.6428,-1744.3009,246.34354,-1816.7195,477.3007,788.23236,-1139.5593,1574.2809,-40.295475,395.22296,254.79245,648.76715,687.32166,213.00613,-2767.6377
2021-11-03T02:25:29,-330.68787,440.23813,740.7337,-209.80089,-1270.1632,171.05316,-194.10638,265.65137,180.9377,-49.004955,-808.1603,432.69046,-1114.7341,27.123705,248.9579,-273.45203,464.46225,892.8399,97.56924,71.57593,655.8174,202.17384,344.96906,55.593613,-248.36891,-455.95062,-570.2612,-241.12793,-546.87976,370.64618,-305.6214,-523.8952
2021-11-03T09:11:29,792.5777,361.04755,1214.0619,-230.30527,-1006.08124,292.53442,169.48521,102.34839,312.61887,516.56134,-588.6246,-106.31325,-870.1518,83.60349,829.785,366.52435,-116.35051,679.3053,159.59648,637.2481,297.8424,-366.97592,-94.81572,333.6185,310.18607,326.80515,83.75276,21.720356,-853.90045,539.4982,-47.086945,-1001.06067
2021-11-04T05:20:44,2485.617,-999.4247,-1512.143,1640.081,3904.6172,2083.695,3045.5144,-494.3185,1071.8959,-4322.895,3233.3838,-1509.9232,235.13109,-819.9192,-774.7049,-2578.686,-2101.24,-1536.7439,-598.12067,-3483.4207,-3182.881,-489.57703,-2533.8262,885.06635,96.11693,750.6737,1439.3043,2468.1975,955.0673,-152.66203,2687.8945,-1883.2756
2021-11-02T20:00:59,-1661.3632,-468.3567,-1764.4078,-3887.3389,-1215.2272,1818.6809,1612.993,1904.3691,1156.375,1076.6274,729.70325,-507.5232,22.410902,651.0843,-1439.6,-998.24744,526.56885,800.67236,-13.631032,-2273.0864,-340.66913,-1092.322,-685.82135,913.65643,31.75797,-1190.792,-1191.8616,-1362.744,-1088.8201,-1193.5253,-53.691,-2720.3066
2021-11-03T10:46:59,1232.7855,466.04028,822.4097,-71.56474,-944.15607,-518.736,184.79578,102.61053,-442.65808,133.32121,-585.39825,-45.13239,-1080.6587,-654.21716,493.20087,9.76843,44.187386,1385.8121,-19.230642,519.758,357.92368,829.13544,0.75985324,49.114803,107.303764,439.6488,600.47186,338.11783,790.9737,810.89685,255.44275,-154.31831
2021-11-02T15:12:29,432.14264,342.40805,1475.6786,-342.29984,-844.4343,455.93924,139.0498,309.64935,628.9677,121.495346,-871.41223,21.228634,-731.8388,-199.68472,799.3344,-290.57495,-74.51911,302.70346,277.51993,-17.500647,176.01117,-86.146164,346.04077,125.52628,137.26181,689.0008,-470.13394,-127.58736,-466.4991,683.4743,328.88358,-724.6846
2021-11-02T23:25:59,-362.31787,-416.42755,265.95828,-619.0354,-988.86224,-58.56736,828.4518,916.775,-188.83824,-886.23315,-1253.233,-203.62494,-398.8891,-301.1976,-443.52658,-214.77429,221.27095,694.9854,329.72794,-1505.669,-193.43231,-58.9744,232.00764,486.95187,104.17117,-969.9004,-654.06635,-575.6029,-1308.5359,46.977703,-30.2077,-745.17365
2021-11-02T00:07:14,1448.794,772.907,845.0901,-838.72534,-1083.5955,1155.4657,677.1119,-11.546816,641.7461,536.2299,-749.6385,369.8501,-1135.859,258.03323,943.01636,142.84033,44.079742,719.74756,-607.67285,11.186305,526.8261,408.20605,-584.0266,589.38226,-235.80548,-222.81712,363.24023,477.90363,51.478092,1009.9286,727.01215,-1468.2349
2021-11-03T10:42:14,788.64264,397.13644,999.26984,346.28168,-1033.8356,958.2572,363.35074,58.582394,486.38577,-656.0199,-706.1851,44.397144,-558.217,-604.8853,152.3916,224.45723,10.858535,754.8378,274.76797,-66.21639,72.03551,-316.62964,263.3231,74.87848,-191.34601,400.75473,396.9832,465.70154,-935.644,351.71515,460.43997,-1845.072
2021-11-02T11:55:29,231.364,527.1184,977.97754,-414.30515,-1121.0684,818.69745,199.71541,524.7905,420.6787,533.45514,-810.3777,419.02966,-734.4417,-759.4324,720.43866,-315.8612,501.65378,826.5299,-108.77839,117.98573,641.933,-210.67586,438.88486,-335.2464,-226.81729,-95.625916,-416.3297,-645.6906,-664.4008,162.7513,-22.808218,-411.49246
2021-11-03T16:15:44,-778.8369,2604.105,-180.10152,3430.6736,-1517.0144,-211.86903,-1736.8848,71.88362,-736.40106,-3031.761,-1996.4135,4133.013,101.068375,56.44334,-1512.9288,1381.4974,2551.649,-363.44382,1662.582,-1347.7539,1981.7981,882.54816,1915.6573,-965.37854,-4204.864,125.387955,-1076.0405,-1573.9135,912.4169,-599.12573,-681.566,-4074.7136
2021-11-03T07:41:44,433.01282,309.05127,850.3263,400.26944,-873.64734,-108.00978,51.806393,-122.91242,-186.80548,-397.63525,-491.0311,17.904541,-1120.5657,-920.6336,951.6799,-181.80353,173.06401,1044.8813,-62.51365,452.6343,241.13013,-340.07376,-54.132755,356.1482,139.64488,-104.0692,-37.31195,662.794,-713.50256,704.85986,-169.3416,-408.8167
2021-11-02T17:02:44,764.8338,1599.7031,1173.5703,-183.34688,371.7373,-198.35056,564.3725,1230.3206,40.24664,-1165.927,-1498.4358,1955.5782,617.42175,304.86765,-243.4442,-908.50104,957.0191,-1095.5293,965.37463,-2239.6628,1466.1969,219.73705,381.86966,125.07042,-1772.1323,99.70944,-764.1669,-2789.182,-507.72015,130.14757,345.40582,-1177.852
2021-11-03T22:29:44,-1156.6378,-3332.5664,34.025497,3545.4585,505.8096,1605.3403,441.42032,-650.7651,996.42053,-3949.4592,-1208.5983,-7248.3955,955.1082,-72.204025,53.6824,-3743.0486,-1805.9755,239.40704,-220.50903,-2229.4114,-7530.467,-37.863247,1479.4436,-1835.0741,2273.01,976.33466,111.54373,4810.0615,979.1582,-1397.564,652.8251,-5207.115
2021-11-04T04:27:14,1767.3313,3010.4216,-1770.7057,6705.3745,-2033.143,-198.43974,-2410.7468,-3291.6338,-2368.7249,-3571.6416,-1683.8373,2811.243,-687.86005,664.19653,-49.381107,642.2008,3396.3425,2281.9287,-1566.5682,2879.8462,1676.9777,2231.5845,785.802,-1384.1769,-3762.1824,-552.41797,320.6237,5267.853,3210.6155,1302.1898,-822.6428,-3355.4834
2021-11-03T07:16:59,309.22736,336.0899,-323.76538,465.28442,987.7576,1459.6536,883.0619,381.9675,973.04865,-1608.7063,1782.9043,296.72482,-431.28314,-145.76157,487.43018,-849.6312,20.794018,3.896261,-1014.4587,-795.1787,-126.907455,-1136.3575,-854.9204,419.68866,-354.3504,292.25266,254.13617,-350.2998,-965.9986,-221.2604,381.96674,-2098.2278
2021-11-02T03:26:29,1321.8314,-2139.8003,-927.45746,2492.0786,2828.314,3183.2168,1788.1669,-821.9052,1395.3707,-1075.3901,3052.2632,-2084.7007,1182.1538,79.97477,1353.014,2184.56,-2281.4275,-1015.762,-1444.5751,-788.4698,-3930.3867,-2067.0293,-1898.8704,622.9917,1339.0365,1273.4293,2366.9937,679.0266,65.616554,-2049.8635,376.41925,-1688.1265
2021-11-03T02:27:29,-40.475037,119.105934,615.3232,-64.37094,-800.8152,449.24814,132.52022,197.16841,313.35953,-402.98764,-683.9783,-94.721344,-422.20547,-400.5348,228.80302,-332.51367,259.05194,675.1595,129.97224,-255.69945,-31.521408,202.71883,365.83115,87.25025,45.999386,167.6275,-318.03046,268.05045,-175.4055,252.84857,93.60899,-555.36676
2021-11-03T10:31:29,382.98413,326.43716,969.91846,-48.19735,-1279.0104,99.64895,546.2496,80.43852,139.95258,-772.8203,-550.716,133.44067,-1361.3514,-877.05664,542.12427,212.7044,157.55095,1447.0114,-18.64096,-192.8641,269.5988,-195.10327,-207.3697,925.4338,117.18535,-39.846283,-119.660576,620.4842,-846.9807,647.8556,45.520462,-1468.0201
2021-11-02T16:09:29,808.91205,-45.25372,559.5763,-423.7145,-964.318,481.73587,-290.45477,2242.0776,213.00716,198.92778,-179.38985,-562.753,-859.77014,-466.23465,205.02278,-1632.8533,-143.86948,787.771,118.30657,776.83185,302.1798,-406.43436,522.3943,-1461.7721,458.11887,-187.72229,-424.8135,-2366.4563,-934.5454,726.69684,395.24103,-144.34885
2021-11-02T15:28:44,934.4328,644.8601,796.5962,-113.73687,335.52887,860.7738,617.7003,1139.4844,284.68463,-172.95905,-245.54199,585.5313,74.265686,-192.25052,-472.04105,-1148.9822,151.223,-273.05963,1176.7975,-936.25214,502.96265,374.19022,-254.6024,-100.82758,-395.37607,-27.801464,97.69604,-1962.4171,-301.37228,-208.80045,397.85022,1127.4327
2021-11-03T04:39:59,-385.52023,449.01944,452.16254,464.70618,-733.362,-886.71936,-8.646323,-222.67123,-669.7209,-1112.4788,-1178.1152,891.4518,-371.6363,-831.3834,471.1886,144.50629,730.9485,413.51678,324.5887,-760.2104,482.9904,-97.93486,273.8087,652.7034,-743.4618,-693.35675,-784.5939,535.983,-586.3518,281.41672,-176.59953,-733.1858
2021-11-02T22:49:44,-60.385605,1450.1326,-3927.2583,1654.2391,2745.4617,2161.9346,-464.71942,7661.7188,-1289.8293,-2793.758,3810.063,1805.5391,1756.0027,-6.174364,-2067.737,-7539.6377,2479.672,-490.40668,442.41525,-2098.0527,1810.4491,-1389.4907,-142.04251,-4130.568,-2289.4834,-2097.349,-1517.79,-12012.873,-164.37312,-2485.1504,-982.9959,3645.522
2021-11-03T06:07:59,-1407.4728,502.11688,320.5689,982.4837,-33.91732,-3005.7278,-1361.1984,-1735.2677,-1596.7623,2995.5461,631.29156,-3272.0588,1240.3085,760.3718,-4172.606,-5342.7124,211.63235,1078.6289,3456.6304,4274.334,-585.7138,1291.957,711.5558,-3216.3162,112.62474,-493.49567,-83.33275,2974.799,462.6008,-2980.4885,-1535.0056,795.8554
2021-11-02T05:15:44,1256.9178,83.85594,870.55475,248.57002,-832.4498,982.1342,677.74725,212.90015,268.0377,-101.10154,-631.2736,-244.93384,-582.7476,-157.32466,744.7961,626.35645,51.279377,1176.0338,-208.90009,-1.3110752,-285.10553,507.78366,-97.58847,231.40048,277.52072,640.6276,621.1741,121.67306,534.66205,190.32407,183.36795,-642.656
2021-11-03T12:15:59,100.74625,360.23413,1275.5026,-777.9139,-1792.6965,919.6852,27.450445,706.8434,481.35037,771.046,-2028.5526,97.789024,-1139.9318,226.05698,1064.9917,-780.7551,516.7881,719.4932,-250.51561,-180.34744,458.96912,430.7985,847.4443,-683.24457,-200.52548,-657.52515,-849.08765,-452.38284,-397.46002,522.569,-16.782766,-569.0967
2021-11-02T00:59:14,1495.7036,111.72197,1628.7942,-34.429943,-1384.2836,24.571117,127.592415,680.68195,240.35797,-499.68265,-1277.8439,-107.16774,-1516.5713,-21.75355,330.26868,639.56085,-706.86053,892.3799,300.2755,85.02839,143.67137,727.20776,83.62299,226.27507,335.8705,35.112217,389.06897,-204.91853,-431.3481,1515.2792,920.6442,-1298.4894
2021-11-04T03:25:44,2546.5842,641.06586,-981.9999,-3267.3254,-1168.1166,-3651.1145,2651.7087,794.59686,-2815.9312,-996.1756,-2384.1016,110.15005,-761.7906,-400.51004,-1503.2638,-1357.0768,424.93143,1740.2797,-407.36957,-3328.2593,720.9501,2251.4026,-1639.9686,2160.7734,-876.6922,-2507.624,258.0468,651.44904,1431.8605,1519.1792,1705.3597,-2280.9026
2021-11-01T23:13:29,1077.0679,-9.131723,1438.0281,-102.68662,-1854.9685,266.32,834.0445,-12.781446,-50.068096,-334.0869,-1724.7719,-499.9718,-1184.7192,-808.6566,468.546,796.966,-229.53711,1620.5693,136.45107,-452.44235,-421.91925,369.8541,430.73138,372.04547,229.5071,759.8502,691.77795,807.18414,60.62169,518.3181,461.08823,-2044.8977
2021-11-04T00:16:14,403.19864,747.82104,-667.97345,2960.6206,-818.4213,-434.3617,-522.28986,-1899.5997,-1338.8788,-1378.5497,-369.392,1603.2301,-734.1398,-367.68512,507.89398,2136.9355,1092.2378,1086.9534,-453.7443,754.9164,340.33975,467.48248,-622.2187,824.19055,-1388.4587,-701.00006,447.33438,2149.5774,1188.6401,-7.245701,-773.22107,-655.05334
2021-11-03T18:38:59,1221.8416,794.3974,-410.4841,4310.3633,2948.34,-1244.8873,1585.3242,-399.31198,-1072.4008,-8160.116,-986.79144,3169.9026,982.0753,-824.1782,-2539.6226,491.74826,-88.546364,-3802.641,3023.4233,-7072.038,-1302.5068,54.118324,-569.9267,1752.4938,-3982.6375,306.4717,-394.28967,32.656826,606.77576,-601.4302,1941.9486,-4346.737
2021-11-02T10:52:59,956.2123,227.7893,367.1255,0.8797984,-9.685968,112.65003,589.8183,-603.31915,-34.489502,204.21014,186.8642,-169.58286,-704.1439,-324.59387,270.17502,-18.915098,-316.7177,296.85257,384.18356,86.53404,-133.70656,28.71802,-964.1816,729.48376,75.16225,-386.89648,325.79535,1080.0442,-258.507,269.68616,233.11502,-67.458954
2021-11-03T13:47:29,737.6293,-130.877,571.2995,-1230.6992,-622.5123,-88.54028,1347.5415,1673.6017,-310.1299,-516.1923,-1406.3175,410.3702,-336.53986,-512.62885,-407.90692,113.92277,-26.314503,337.84338,470.4591,-2106.396,376.24365,413.91153,-279.23068,625.28174,-160.31436,-1558.7358,-128.64206,-2131.9385,-1193.6495,402.85623,787.2876,14.37293
2021-11-02T17:57:44,4474.5664,-5507.704,-4879.117,972.4507,-1449.31,-4860.6826,-3524.6033,14686.254,-4904.5825,-3097.9744,1140.9186,-9281.999,443.02744,-2584.7832,-138.35138,-9338.521,-2467.8015,4197.379,-1833.2704,4355.5254,-4379.56,262.7362,4192.094,-11846.487,5181.6147,-1958.2941,-267.4691,-11152.507,2587.2458,3603.507,3615.9421,405.93835
2021-11-03T03:37:14,144.2989,397.4147,1138.9458,-611.8119,-1003.2737,625.7245,498.402,338.2584,522.10345,18.63071,-936.24133,24.494457,-682.0655,-502.52588,364.34113,-682.8898,267.89835,648.0973,424.36554,-398.28064,280.08167,62.57493,223.86833,244.34715,14.40328,-71.18272,-529.2488,197.81662,-790.1907,358.10245,253.96112,-505.04144
2021-11-02T15:53:14,1017.4389,441.95053,1024.3518,-252.04338,-674.3626,888.91046,499.52145,449.5209,518.6986,173.08281,-204.70737,185.69244,-638.86145,-262.47052,497.40344,149.46643,-86.08585,564.77673,228.45044,110.03196,327.3337,-277.55133,-153.2836,196.74815,28.511675,509.14365,339.6647,-453.5296,-485.7423,302.1588,448.98944,-787.9672
2021-11-02T11:42:44,1204.962,73.536125,605.09424,296.52997,-414.61743,733.9128,234.97276,-260.71094,117.62759,370.36267,-266.0677,87.979904,-577.2715,-909.36395,1251.5725,656.6546,-377.25504,147.76212,-228.944,449.79977,-107.874214,-818.1802,-409.9397,331.25223,154.47964,-29.789293,477.3107,582.1116,-654.2766,700.04266,497.9542,-349.79028
2021-11-02T22:59:14,374.6629,2064.4739,-2799.444,2882.0874,2363.9917,1645.7349,-1504.2352,5817.0835,-1276.1086,-2224.4714,3551.9521,1729.8977,791.1498,-233.40738,-975.8949,-7881.43,2449.882,-157.95325,293.78766,126.71419,2151.7375,-924.2219,172.89943,-4534.0464,-2216.5088,-1555.5935,-1382.7245,-9193.455,423.51395,-1526.2284,-1057.3611,3935.1958
2021-11-02T12:01:59,569.2681,462.5575,968.2727,533.87866,-855.6373,-209.15747,-261.92688,-34.82403,-137.96022,-720.35144,-588.86945,105.35645,-1255.4452,-845.6909,395.08487,-668.1418,-52.72533,837.38104,278.65857,311.7874,280.0396,272.6527,279.72412,-64.36961,-164.54213,89.788216,78.74886,757.09326,-125.49516,1013.4615,411.34787,-302.12335
2021-11-03T04:09:29,153.50722,550.3706,610.4881,-668.7107,-867.0732,65.81596,182.00124,277.61404,216.48622,-30.534184,-576.8564,381.11533,-734.2497,-390.35458,528.5027,-667.78705,346.98834,663.30774,-119.453384,-145.64758,639.3957,71.46131,2.9312894,376.4715,-153.70822,-259.2009,-526.11584,174.22346,-384.33774,665.63617,235.68544,-664.8937
2021-11-02T07:17:14,5299.2544,-666.31604,2305.967,-2944.1692,-249.22128,-1424.0143,953.5003,6418.5635,-219.60527,3489.3484,-664.8549,-909.4552,820.2578,596.8544,-634.77167,1973.7758,-1792.0504,1431.2122,-89.8242,1804.4648,1131.8108,2360.9292,935.6229,-4648.9673,1081.7384,1295.3282,2564.1716,-13277.509,1178.5796,-4.1087437,1647.5531,-310.9382
2021-11-02T14:12:59,1025.6755,284.65417,772.65546,671.94495,-882.15643,1298.0077,491.2052,485.30243,324.78622,-462.06744,-229.09927,82.61944,-811.07947,-1411.8148,1118.8425,152.52667,400.79855,1524.6812,-514.25745,332.33627,107.335266,-316.34662,13.4499445,-87.83128,129.85051,192.1575,415.74023,-247.54565,-444.40234,218.78903,25.100506,-689.38727
2021-11-03T09:11:14,1139.6826,865.38995,1251.7064,-476.49045,-1312.3296,-157.46384,336.38666,199.6478,151.91205,142.90976,-539.5103,-146.93903,-1429.3121,-467.93814,581.29193,-838.8386,74.046265,1578.4618,-30.272472,651.653,630.89874,354.1193,148.15985,107.234726,194.27136,1000.0979,404.21884,493.578,124.96829,974.59033,310.0533,-1322.3075
2021-11-03T01:56:59,-628.42004,-904.728,-623.7708,-1246.7585,-707.9787,536.9693,1129.4697,1625.057,38.029877,-641.00635,-571.59827,-250.0998,-105.164406,-70.400246,-592.697,57.524433,106.539986,437.1138,-50.596157,-2025.2117,-454.6509,-522.5297,-173.84837,580.14215,233.06557,-1561.1842,-649.70905,-1474.5991,-1519.6293,-303.31787,36.841347,-684.167
2021-11-04T04:50:44,793.3711,2696.1624,931.4271,3128.9246,-1876.0001,-1722.0813,-361.1459,199.187,-2399.6443,-3679.6646,-4124.6094,5587.942,-171.9568,-77.81312,-692.23395,4633.601,2745.582,-0.30546626,1402.6821,-3691.7205,2200.076,3160.0054,880.2779,888.1515,-4948.3677,-959.73584,-278.0864,-3483.9265,2986.6296,-70.79362,-157.25806,-3424.018
